Tipo de información,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles
Fecha,SF320753,SF320754,SF320755,SF320756,SF320757,SF320758,SF320759,SF320760,SF320761,SF320762,SF320763,SF320764,SF320765,SF320766,SF320767,SF320768,SF320769,SF320772,SF320773,SF320774,SF320775,SF320776,SF320777,SF320778,SF320779,SF320780,SF320781,SF320782,SF320783,SF320784,SF320785,SF320786,SF320788,SF320790,SF320789,SF320791,SF320792,SF320793,SF320795,SF320796,SF320797
01/02/2013,4871181399,474108546,249928457,248568458,1359999,224180089,N/E,4397072853,4288279674,4243384193,2477570461,272244406,1142188399,351380927,44895481,39695514,69097665,2524762856,1443986235,1080776621,5867969,1179175,4688794,5706452,1332099,4374353,244953475,204579136,40374339,74541662,23436570,51105092,812902495,105546701,145078274,5967980,113868928,9509306,4337020,76674432,54925334
01/03/2013,4870190350,517284797,251583968,248648697,2935271,265700829,N/E,4352905553,4248145522,4203095929,2490833025,274086081,1070267631,367909192,45049593,39248164,65511867,2540754280,1462515081,1078239199,6782956,1167459,5615497,6875292,1136595,5738697,250531592,207894592,42637000,76861230,33244536,43616694,791200750,148099107,105883522,5184808,103246630,9721781,16957253,72322660,55370398
01/04/2013,4944724233,453570415,249646854,247978227,1668627,203923561,N/E,4491153818,4390581182,4345385148,2507405867,273483025,1202067751,362428505,45196034,36457250,64115386,2504194601,1443830371,1060364230,5559851,695684,4864167,8273505,1009787,7263718,254438818,213512999,40925819,78555104,33768754,44786350,784553773,166919818,92169237,5399155,118986267,13115909,21630478,70462592,45668738
01/05/2013,4954955983,475019249,250097634,248229297,1868337,224921615,N/E,4479936734,4379534580,4334228057,2529481199,280022449,1185580911,339143498,45306523,38225237,62176917,2521443904,1464395340,1057048564,6285651,711114,5574537,5952416,1410980,4541436,254510425,211228109,43282316,75820135,35412000,40408135,767184568,223291970,77221746,5795112,128487941,15386519,17649784,81323950,55971440
01/06/2013,5010625345,481929137,251520483,249609189,1911294,230408654,N/E,4528696208,4422640932,4377193953,2553181836,282006878,1204930108,337075131,45446979,39329485,66725791,2596506843,1500543251,1095963592,6891794,734762,6157032,7226951,1420298,5806653,280312598,239868951,40443647,79288946,38574104,40714842,797932344,115322874,90736247,6214557,125459186,8081657,3819612,71171631,56617483
01/07/2013,5028471495,474834613,251592561,249651453,1941108,223242052,N/E,4553636882,4452778351,4407187879,2577846814,281756343,1202237850,345346872,45590472,38426478,62432053,2584107344,1503646970,1080460374,6619142,706685,5912457,6212834,1052654,5160180,267924798,229525834,38398964,70350137,27156348,43193789,913810149,108782823,81184824,6071863,127299209,12341026,2055261,71964696,53828486
01/08/2013,5092141444,453113583,251634338,249816963,1817375,201479245,N/E,4639027861,4511981472,4466244435,2612365603,284276008,1225970992,343631832,45737037,49431283,77615106,2637217422,1538640778,1098576644,7603655,729565,6874090,6531990,1061637,5470353,259637406,221845120,37792286,71939055,26703519,45235536,871300317,151558522,84962094,8023342,142530273,15981828,6428894,79364826,53728154
01/09/2013,5078066694,467840262,252120253,249814880,2305373,215720009,N/E,4610226432,4475119271,4429242326,2623467337,281092255,1194756453,329926281,45876945,61121145,73986016,2642720573,1539170134,1103550439,6717906,76370,6641536,9300687,1144475,8156212,294620699,250904547,43716152,69413456,25861892,43551564,835570394,132950418,61290397,7729254,147380577,10403098,12227509,80007529,52027024
01/10/2013,5133929779,480409759,251551361,250180141,1371220,228858398,N/E,4653520020,4520351087,4474328098,2648402141,285293840,1207316445,333315672,46022989,54861080,78307853,2616306720,1507446693,1108860027,7521328,74271,7447057,9283639,1262919,8020720,286596466,254755395,31841071,70653129,28635492,42017637,871646542,134928289,85421480,6833658,160318411,13304558,18653853,80665122,55490323
01/11/2013,5231826637,506332968,252015553,250235421,1780132,254317415,N/E,4725493669,4570432234,4524312644,2692812121,286423526,1216579974,328497023,46119590,67368506,87692929,2722224814,1610547263,1111677551,7176350,134585,7041765,6812770,1197607,5615163,285076687,250869301,34207386,66346632,27815131,38531501,840869356,172000232,79931981,7853455,148728166,10711710,5966150,84542874,58805779
01/12/2013,5305155012,525757189,257561400,250291732,7269668,268195789,N/E,4779397823,4627075306,4580825097,2722937610,295027912,1235457723,327401852,46250209,57254688,95067829,2797322982,1700106607,1097216375,9043288,1182924,7860364,2788256,977591,1810665,265070697,235253195,29817502,114231807,60906489,53325318,907446633,178985158,26726040,5852557,102478806,10102128,3790026,108163693,63554063
01/01/2014,5334813175,503684271,251259332,249739137,1520195,252424939,N/E,4831128904,4678967955,4632590546,2710440291,294538866,1245069032,382542357,46377409,61259423,90901526,2735489186,1654786266,1080702920,7498785,60528,7438257,4487009,1252798,3234211,261688952,234700121,26988831,83766676,26170119,57596557,937404437,115274164,76846775,6666598,132772354,5251319,28809218,94649732,61165297
01/02/2014,5282674431,488432391,251124033,249720641,1403392,237308358,N/E,4794242040,4637887669,4591389933,2705213139,298431101,1220311170,367434523,46497736,62856439,93497932,2731483285,1644501626,1086981659,9302290,1004600,8297690,5175627,1621421,3554206,259268067,230857145,28410922,81511759,22543937,58967822,903515923,159356543,110037326,3423530,142479290,5959229,2017572,101727662,60561570
01/03/2014,5447700433,492034704,250835986,249746101,1089885,241198718,N/E,4955665729,4799959237,4753338748,2712061928,296005406,1389594135,355677279,46620489,62326221,93380271,2809496965,1649656345,1159840620,11494453,1068969,10425484,4359325,1785843,2573482,297249150,274461407,22787743,75338246,21760517,53577729,849760529,144263844,114598924,1483838,142647196,6042043,15740091,103841947,60468365
