Tipo de información,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles
Fecha,SF235704,SF235705,SF235706,SF235707,SF235708,SF235709,SF235710,SF235711,SF235712,SF235713,SF266103,SF266104,SF235714,SF266105,SF266106,SF235715,SF235716,SF235717,SF235718,SF235719,SF320913,SF320914,SF320915,SF320916,SF320917,SF320918,SF320919,SF320920,SF320921,SF320922,SF320923,SF320924,SF320925,SF320926,SF320927,SF320928,SF320929,SF320930,SF235730,SF235709
01/05/2018,4216195.7,4216195.7,967873.9,770664.8,2405745.4,71911.7,0,4216195.7,967873.9,365293.8,229143.6,202647.3,137366.9,126557.9,10809,33422.3,770664.8,69779.8,700884.9,2405745.4,84654,40812.8,7312.3,381348,561946.6,98431.7,53130.5,64306.3,72356,62363.5,211358.6,447850.7,108011.5,87675.5,231253.2,78575.2,82859.6,184030.8,109415.1,71911.7
01/06/2018,4273337.5,4273337.5,975697.1,776858.4,2442602.9,78179.1,0,4273337.5,975697.1,368220.5,231378.3,203421.9,138900.7,128070.6,10830.1,33775.8,776858.4,68401.2,708457.3,2442602.9,85009.9,40602.2,7379.4,394737,568216.6,106612.2,54108.2,61152.6,70321.1,64600.2,211422.2,459829.2,109436.9,81524.9,242136.1,82134,79627.2,179773.3,112196.1,78179.1
01/07/2018,4257164.8,4257164.8,978661.5,783398.2,2420255.9,74849.2,0,4257164.8,978661.5,369373.2,232284.8,202831,140254.5,129509.6,10744.9,33918.1,783398.2,68582.7,714815.5,2420255.9,84334.8,38856.7,7939.5,386152.8,577701.5,112468.9,54118.5,61556.1,68910.1,63354.1,217293.8,444559.3,103348,88432.9,237097.3,83771,78577.4,179757,109727.7,74849.2
01/08/2018,4302025.8,4302025.8,984602,788467.9,2456996.4,71959.6,0,4302025.8,984602,370800.3,233736.5,203733.8,141920.8,131202.3,10718.6,34410.6,788467.9,66976.6,721491.3,2456996.4,84792,40282.4,7747.6,390173.2,575649.3,112179,54488.4,61495.2,67936.8,63374.8,216175,450878.1,107353.3,103867.3,240850.9,84066.8,81436.9,179823.4,110075.2,71959.6
01/09/2018,4328993.7,4328993.7,992489.6,797804,2461537.1,77163.1,0,4328993.7,992489.6,374200.6,235721.5,204392.9,143048.8,132341,10707.8,35125.8,797804,67243.5,730560.6,2461537.1,85724,40143.1,7704.9,405556.5,559930.7,107167.1,55299.2,59916.5,65385.8,58922.7,213239.4,458043.2,106504.3,108597.7,229762.1,83457.4,84336.3,179219.2,112557.7,77163.1
01/10/2018,4391854.4,4391854.4,995699.9,803060.4,2511314.5,81779.6,0,4391854.4,995699.9,374725.2,236439.9,204823.8,144053.5,133380.4,10673.1,35657.4,803060.4,65759.6,737300.9,2511314.5,89997.2,40773,7337.6,410875.6,579777.7,107502.7,61982.3,62905.3,68796.5,61889.6,216701.3,460510.2,111465.7,101535,237262.6,85120.2,92686.6,180706.1,113267,81779.6
01/11/2018,4454551.1,4454551.1,1020125.7,811817.4,2536995.8,85612.2,0,4454551.1,1020125.7,393952.5,235549.3,209698.6,146165.8,134939.9,11225.9,34759.5,811817.4,66093.5,745723.9,2536995.8,92976.9,44568.7,7307.8,420696.3,586450.9,108442.7,61649.8,64566.5,67762.5,65071.7,218957.7,457791.5,111147.8,94790.4,243505.5,87467.4,94700.7,183786,111806.1,85612.2
01/12/2018,4453621.8,4453621.8,1012150.8,817484.2,2527801.2,96185.7,0,4453621.8,1012150.8,386320.6,235357.5,207110,148426.6,136926.6,11499.9,34936,817484.2,64387.9,753096.2,2527801.2,96044.4,41755.8,7211.4,428212.7,582514.8,107858.5,63428.2,57078.2,68585.9,63664.6,221899.4,469207.7,111360.1,81311.2,243069.5,86862.8,96448.5,173686.1,110116.4,96185.7
01/01/2019,4440741.7,4440741.7,1010175.7,822607.4,2515566.3,92392.2,0,4440741.7,1010175.7,381856.3,238218.8,205507.4,149944.5,138251.3,11693.1,34648.7,822607.4,65590.8,757016.7,2515566.3,94664.7,40629.5,7116.2,411759.8,588491.7,109868.5,65386.5,60522.3,69453.6,63278.4,219982.5,470039.5,109646.6,87467.6,245095.4,88260.5,95238.4,171216.8,105939.7,92392.2
01/02/2019,4473446.7,4473446.7,1011240.3,827028.1,2544680.1,90498.2,0,4473446.7,1011240.3,379545,240466.5,205799.2,150844.8,139018.6,11826.1,34584.8,827028.1,64319.4,762708.8,2544680.1,93851.3,41505.4,7014.5,420354.9,598301,109807.2,66734.9,61425.2,72132.3,65471.1,222730.3,476749,109656.6,85201.6,250172.7,88106,95337,172239.9,106190.2,90498.2
01/03/2019,4535136.1,4535136.1,1016221.5,837929.6,2595105.8,85879.1,0,4535136.1,1016221.5,379271.4,244227,206214.6,151964.7,139968.5,11996.3,34543.8,837929.6,64772,773157.5,2595105.8,94496.7,42062.5,7024.7,427692.2,593442.8,110092,67829,55730.1,74294,63578.2,221919.5,494443.4,111616.7,93199.1,252944.4,89439.4,96539.6,188178.1,104026.4,85879.1
01/04/2019,4561389.8,4561389.8,1020746.1,841616.3,2610665.8,88361.5,0,4561389.8,1020746.1,380474.5,245538.8,206207.4,153073.9,140992.7,12081.1,35451.5,841616.3,63956.8,777659.5,2610665.8,94240.6,40964,6950.2,432367.4,600030.6,110809,68846.3,62490.1,73780.2,61649.3,222455.6,500016.3,108507.2,95488.5,256237.5,91279.7,94823.8,189718.9,100041.2,88361.5
01/05/2019,4605262.8,4605262.8,1026973.5,851983.4,2641501.1,84804.8,0,4605262.8,1026973.5,383326.4,247690.3,205779.9,154205.3,141782.1,12423.1,35971.6,851983.4,64824.2,787159.2,2641501.1,97696.6,40915.6,6916,439000.1,614594.6,112675.2,70093.9,60803.8,75815.1,64303.2,230903.4,500049.5,111549.6,93425.8,254693.1,90416.3,99748.6,190773.6,101721.7,84804.8
01/06/2019,4634484.6,4634484.6,1035804.3,859275.4,2652424.5,86980.5,0,4634484.6,1035804.3,388662.8,250809.5,205032.1,155404.8,142631.6,12773.2,35895.1,859275.4,64063.6,795211.7,2652424.5,98069.3,40844.4,6876.3,444761.5,617759.7,115517.2,70276.8,58152.7,80252.6,63738.1,229822.1,492391.9,114709.3,95889.2,251828.1,90964,102324.1,194132.1,101874.7,86980.5
01/07/2019,4627396,4627396,1039758.9,867673.2,2634445.3,85518.7,0,4627396,1039758.9,389333,253063.3,204221,156583.3,143556,13027.4,36558.3,867673.2,65095.5,802577.6,2634445.3,97064,41644,7492.3,438602.4,606506.8,115820.2,66948.2,56854.7,77300.1,62725.8,226857.9,484697.1,114864.3,115314.8,246255.2,88933.5,99129.8,196453.6,97487.5,85518.7
01/08/2019,4688826.9,4688826.9,1048348.5,875306.7,2682230.7,82941,0,4688826.9,1048348.5,392855.9,255737,204938.4,157759.2,144523.2,13236,37058,875306.7,63944.2,811362.5,2682230.7,98212,43947.8,7570.8,444222.3,633501.1,117953.8,69161.8,60531.6,79311.1,65976.3,240566.6,485255.6,116706.6,112493.7,252820.7,87943.6,103604.5,197695.4,98256.7,82941
01/09/2019,4663167.7,4663167.7,1052954,882630.8,2641067.4,86515.5,0,4663167.7,1052954,395616.5,256980.2,204042.5,158649.1,145235.7,13413.4,37665.8,882630.8,64530,818100.8,2641067.4,100246,34607.5,7173,447545.1,610262.7,112620.3,64928.6,62169.7,81543.4,62372.3,226628.3,487365.9,107208.5,111730.7,251411.3,87234.8,103918,194404.9,97959,86515.5
01/10/2019,4641863.4,4641863.4,1057280.5,889226.2,2611805.6,83551.1,0,4641863.4,1057280.5,396382.1,259204.8,204319.6,159502.7,145996.2,13506.5,37871.3,889226.2,63313.2,825913,2611805.6,102139.3,37113.4,6952.8,443482.2,598100.1,110073.9,64050.8,59004.7,80071.7,61023,223876.1,478424.9,106396.2,106667,253563.1,89057.8,107199.7,187292.8,95416.4,83551.1
01/11/2019,4713995.4,4713995.4,1080890.7,899392.7,2646204.4,87507.6,0,4713995.4,1080890.7,418327.5,259135.2,203597.9,161640.9,147177.3,14463.6,38189.2,899392.7,63909.6,835483.2,2646204.4,107247.6,39739.7,6954.7,446985.8,592126.9,101152.2,65043.6,56602.7,80021.4,59064.3,230242.7,479940.6,108771.9,108699.7,265985.5,86393,106595.4,198742.6,98021,87507.6
01/12/2019,4672518.7,4672518.7,1066112.9,904621.7,2606160.8,95623.2,0,4672518.7,1066112.9,406523,256155.8,201459.9,163445.3,148628.5,14816.8,38528.9,904621.7,62667.1,841954.6,2606160.8,110100.3,40149.3,6798.9,440096.3,579296.2,98913.8,62458.6,53754.6,77592.6,57211.7,229364.8,467029.4,110290.9,109172.5,264245.1,86713.3,106038.3,188628.1,97602.3,95623.2
01/01/2020,4671120.9,4671120.9,1059937.7,908418.2,2610714.5,92050.4,0,4671120.9,1059937.7,400955.3,255885,200920.3,164568.2,149617.9,14950.3,37608.9,908418.2,62831.3,845586.9,2610714.5,108572.9,39643.4,6701.2,442989.2,571746.7,98620.7,62070.7,57022.9,77640.5,53319.4,223072.6,472224.9,112682,112159.9,266236.7,87370.5,107448,187763.9,95175.1,92050.4
01/02/2020,4712330,4712330,1059670.5,913589.1,2648077.5,90992.8,0,4712330,1059670.5,399138.4,257838,200111.9,165097.8,150025.9,15071.9,37484.4,913589.1,61877.8,851711.4,2648077.5,106853.2,40918,6687.4,447525.2,579698.6,98879.6,62480,55867.8,78830,58051.4,225589.9,475311.9,115203.2,115774.3,278665.9,85610.3,111702.7,187494.5,96632.4,90992.8
01/03/2020,5009360.8,5009360.8,1049309.6,919203.1,2945190.9,95657.2,0,5009360.8,1049309.6,387086.2,258785.7,200723,164856.3,149729.8,15126.5,37858.3,919203.1,61629.2,857573.9,2945190.9,114587.7,49951.3,6657.5,467062.9,681684.2,113969.3,79401.5,72178.3,92103.6,67215.6,256815.8,496070.7,129118.3,149873.9,301626.7,86406.9,129206.6,226919.8,106024.3,95657.2
01/04/2020,5070360.1,5070360.1,1022665.6,922419.7,3027716.1,97558.8,0,5070360.1,1022665.6,366625.6,255805.7,198250.9,162342,147359.1,14982.9,39641.4,922419.7,60156.5,862263.2,3027716.1,114436.2,50292.9,6764,491703.4,705005.2,121389.6,81087.6,78555,92288.4,67379.1,264305.5,505998.6,129859.7,143662.2,315766.3,79516.3,134000.1,241703.5,109007.5,97558.8
01/05/2020,4985430.6,4985430.6,1011589.7,930776.9,2946364,96700,0,4985430.6,1011589.7,361896.3,254607.7,195214.3,160742.3,145945.9,14796.4,39129.1,930776.9,60098.7,870678.1,2946364,110590.1,49844.8,6702,481094.4,681874.2,114933.2,77492.9,76041,87279,63878.6,262249.4,500375.7,126582,132502.5,307958.7,75389.4,129758.3,239554.5,104137.5,96700
01/06/2020,4931668,4931668,1002753.9,936889.2,2904285.4,87739.5,0,4931668,1002753.9,361521.3,252696.7,192327.8,160900.2,145886,15014.2,35307.9,936889.2,59173.4,877715.7,2904285.4,108243.6,40014,6661,478733.8,671754.8,110117.1,75485.7,75223.7,84845.8,66108.7,259973.7,481848.8,124368.7,131395.1,310069.9,72277.9,133687.1,241686.6,103544,87739.5
01/07/2020,4847943,4847943,981223.4,946114.1,2838617.4,81988.2,0,4847943,981223.4,359336.2,252049.1,174766.8,161914.8,146353.7,15561,33156.5,946114.1,59139.6,886974.4,2838617.4,105083.6,39735.7,6477.1,478061.3,651198.1,109943.2,72867.5,73042,81328.8,63886,250130.7,472725.6,124726.3,124093.2,298547.7,72504.4,127757.2,236055.5,101651.7,81988.2
01/08/2020,4809664.7,4809664.7,985404.6,950875.7,2792436.1,80948.3,0,4809664.7,985404.6,362487.7,252918.1,173230.3,162769.3,146531.9,16237.3,33999.3,950875.7,57574.4,893301.3,2792436.1,103892.2,35602.3,6302,475045,629879.1,103030.2,71470.4,72192.3,79547.9,59332.9,244305.5,469991.3,122992.1,123809.7,295269.2,71369.8,129757.2,226145.7,102380.4,80948.3
01/09/2020,4772050.3,4772050.3,985473,960222.9,2746700.4,79654.1,0,4772050.3,985473,363758.6,253134.2,171849,163167.2,146241.7,16925.5,33564,960222.9,57580.2,902642.7,2746700.4,102396,34030.3,6361.8,474421.5,610548.3,99838.3,67204.7,65256.4,78627.2,57618.3,242003.4,459903.7,115517.9,118438.7,295032.7,71217.1,131296.7,223866.8,103669.1,79654.1
01/10/2020,4710979.1,4710979.1,980367.9,968164.1,2684901.7,77545.4,0,4710979.1,980367.9,360937.5,252623.5,171117.2,163377.2,146055.5,17321.6,32312.5,968164.1,56406.8,911757.3,2684901.7,102318.6,33305.2,6201.2,471717.4,580889.7,101872.2,63330.1,56226.5,75937.6,53174.8,230348.5,445939.1,110644.7,111833.4,291266,71944.9,127783.9,226597.9,104459.7,77545.4
01/11/2020,4668407.5,4668407.5,992834.1,975159.7,2622283.5,78130.2,0,4668407.5,992834.1,375945.3,250392.1,167629.5,165114.1,145659.3,19454.9,33753.2,975159.7,56290.7,918869,2622283.5,102865,31747.2,6113.8,459429.1,556757,100307.9,60636.7,51577.8,74320.4,44202.6,225711.6,436047.3,108371.8,110846.1,285358.7,70372.8,123469.6,224719.6,106185.6,78130.2
01/12/2020,4599995.9,4599995.9,973223.9,982981.6,2568019.1,75771.4,0,4599995.9,973223.9,359771.5,248269.4,164147.1,165432.5,145390.2,20042.3,35603.4,982981.6,54695.1,928286.4,2568019.1,106189.6,25657.8,6018.8,454889.4,546249.9,104269,58671.6,50200.6,70599.6,41043.5,221465.7,420294.6,105498.1,112918.2,268798.5,69666.8,122471.9,219402.7,109962.9,75771.4
01/01/2021,4590735.5,4590735.5,957842.1,986762,2575128.3,71003.1,0,4590735.5,957842.1,350103.2,248118.3,161713,164251.5,144015.9,20235.6,33656.1,986762,55133.4,931628.5,2575128.3,105081,28069.2,5980.6,455932.2,554040.9,103616.1,58076.4,55709.9,72326.8,40331.3,223980.5,414768.1,108596.3,106769.6,273611.2,70715.5,123748.1,217851.7,109963.9,71003.1
01/02/2021,4596152.8,4596152.8,950818.4,990180.4,2586316.1,68837.9,0,4596152.8,950818.4,346023.4,248421.2,159905.9,163722.7,143171.2,20551.6,32745.1,990180.4,53826.2,936354.2,2586316.1,103918.8,28059.1,5909.3,458027.9,556286,101937.9,58071.4,56720.4,73990.7,41526.6,224039.1,418710.6,110039.3,106500.4,274267.6,69716.8,125227.6,217318.1,112334.8,68837.9
01/03/2021,4586448.7,4586448.7,952387.4,997490.9,2574143.2,62427.2,0,4586448.7,952387.4,342198.3,250134.4,159679.8,164520,143461.5,21058.5,35854.8,997490.9,53753.4,943737.5,2574143.2,104911.3,27711.9,5840.8,455604.2,555037.2,100270.1,58402.1,56391.2,72494.7,40045.9,227433.3,412897.5,109744.7,108102.2,269622.2,71631.2,123061,216110.7,113868.2,62427.2
01/04/2021,4592498.1,4592498.1,954644.8,1003091.4,2574801.5,59960.4,0,4592498.1,954644.8,342641.8,251920.2,158858.2,164599.7,143209.2,21390.5,36624.8,1003091.4,52394.6,950696.8,2574801.5,104745.7,27380.5,5781.9,454748.3,567256.5,106391,60263.8,56147,76827.3,38946.2,228681.3,412019.9,107833.5,105559.3,268840.1,67972.5,121178.7,218483.6,113001.1,59960.4
01/05/2021,4585902,4585902,962668.9,1012460.6,2547956.6,62816,0,4585902,962668.9,349794.8,253816,159156.2,164691.1,142994.7,21696.4,35210.8,1012460.6,52376,960084.6,2547956.6,104195.4,33928,5772.7,450787.4,551768.1,101891.4,59932.8,55081.4,77790.3,37503.2,219569,416867.8,104938.6,99601.7,264822.7,67470.3,119871.9,216669.1,111262.9,62816
01/06/2021,4604056.8,4604056.8,971475.1,1020533.8,2551409.7,60638.2,0,4604056.8,971475.1,352998.6,256788.2,160611.2,165345.5,143484,21861.5,35731.5,1020533.8,51038.8,969495.1,2551409.7,105268.9,29844.9,5701.1,454201.3,553595.6,103487.3,60681.7,54476.9,78134.7,34837.5,221977.5,410760.4,107222.4,97443.8,263542.2,67433.1,123807.7,219820.7,112767.4,60638.2
01/07/2021,4634621.9,4634621.9,977601.3,1032397.4,2564772.2,59850.9,0,4634621.9,977601.3,353754.1,258961.6,160287.4,165405,143438.9,21966.1,39193.2,1032397.4,51023.8,981373.6,2564772.2,105058.2,28433.7,5692.6,453644.7,555288.4,105643,62639.2,54115,78964.5,32715.5,221211.2,417977.4,110010.9,106980.3,261519.5,67869.9,123594.2,218250.9,110451.6,59850.9
01/08/2021,4639531.1,4639531.1,982250.2,1040228.9,2558040.3,59011.6,0,4639531.1,982250.2,355930.7,261468,160560.2,165300.7,143341.6,21959.1,38990.6,1040228.9,50193.1,990035.8,2558040.3,102822.1,28884.6,5585.3,452846.2,545426.9,102021,61110.1,55859.8,77453.3,33867.6,215115.1,415257,111227.4,109717.5,258905.7,69257.4,125134.1,221378.4,111597.5,59011.6
01/09/2021,4670520.9,4670520.9,994504.6,1051831.3,2564830.3,59354.7,0,4670520.9,994504.6,361718.2,264576.5,165255.1,165184,143024.4,22159.7,37770.8,1051831.3,51199.6,1000631.8,2564830.3,104323.2,28466.5,5577.4,452660.8,541590.8,100858.6,62714.9,55671.4,77876.6,37602.2,206867.2,417654.4,111329,104729.2,261846,68909.7,129624.6,223735.2,114383.5,59354.7
01/10/2021,4701502.8,4701502.8,994564.9,1061249.9,2584847.4,60840.6,0,4701502.8,994564.9,356105,267609.5,166797.3,164944.5,142848.1,22096.3,39108.6,1061249.9,50063.1,1011186.7,2584847.4,106555.2,28943.9,5514.1,451323.4,545231.3,103764.7,59948.8,52398.7,77424.7,38914.2,212780.2,420615.4,113324.8,109720,265884.7,69772.8,130854.8,221567.4,115539.6,60840.6
01/11/2021,4784472.4,4784472.4,1030396.4,1070724.2,2624577.7,58774.1,0,4784472.4,1030396.4,383667.3,268961.8,168435,167475.6,143334.3,24141.3,41856.7,1070724.2,50282.1,1020442.1,2624577.7,107569.5,28700.4,5425.9,455549.3,551413.9,108978.3,60253.8,49616.5,76650.7,40559,215355.6,422494.4,116074,105791.8,271273.2,73663.9,133791.2,232885,119945.4,58774.1
01/12/2021,4806655.4,4806655.4,1022493,1084224.5,2637090.5,62847.3,0,4806655.4,1022493,375575,268537.9,168513.3,168866,144251.6,24614.4,41000.9,1084224.5,49339.4,1034885.2,2637090.5,112977.9,28293.4,5379.5,455497.6,555959.5,109324.5,61374.2,54408.8,79256,39571.4,212024.6,420180.2,119027.3,117318.8,268314.6,71414.4,127962.3,234204.2,120560.9,62847.3
01/01/2022,4811968.2,4811968.2,1032703.4,1088389.7,2636365.1,54510,0,4811968.2,1032703.4,376507.9,275090.1,165901.3,172866.1,143802.3,29063.8,42338,1088389.7,50325.7,1038063.9,2636365.1,112946.8,28291.5,5377.5,455353.1,555817.6,109290.3,61357.7,54397.9,79240.4,39567.3,211964,420034.2,118995.1,117276.8,268241.7,71390.6,127950.3,234129,120560.8,54510
01/02/2022,4820386.4,4820386.4,1041432.4,1095271.4,2634536.4,49146.2,0,4820386.4,1041432.4,377847.3,274779.7,170878.2,172798.8,143588.3,29210.5,45128.4,1095271.4,49708.7,1045562.7,2634536.4,112952.1,28648.3,5347.2,454224,556528.9,109046.7,61388.2,54653.1,79617.3,39978.1,211845.5,418223.5,119039,116695.7,268317.6,71146,129360.1,233493.2,120560.8,49146.2
01/03/2022,4900094.9,4900094.9,1052436.2,1107936.3,2674158.1,65564.4,0,4900094.9,1052436.2,379724.7,279052.9,173413.1,173574.4,144134.5,29439.9,46671.1,1107936.3,49100.2,1058836,2674158.1,114479.8,28009.5,5507.7,463689.1,562077.5,111239.6,62138.7,54663,79616.5,39338,215081.7,429164.7,120538.3,119967.4,271763.8,72824.3,127056.5,238518.6,120560.8,65564.4
